score_id,candidate_id,physics_score,chemistry_score,biology_score,total_score,response_time_variance,changed_answer_correct_rate,question_paper_set_id,percentile,rank
18776,18776,90.4,73.5,145.5,309.4,11.78,0.185,2,76.42521618447742,4413
18777,18777,127.5,84.4,122.2,334.1,18.78,0.19,4,85.7451692110601,2668
18778,18778,73.9,121.1,149.1,344.1,18.39,0.402,4,88.47016120422761,2159
18779,18779,107.2,78.9,137.3,323.4,19.71,0.114,4,82.14476353154691,3341
18780,18780,153.7,57.6,89.7,300.9,10.58,0.175,3,72.50720614924737,5149
18781,18781,92.7,71.8,114.8,279.3,13.98,0.429,3,60.38753069285791,7417
18782,18782,101.1,96.5,95.7,293.3,10.14,0.383,4,68.43973524073877,5909
18784,18784,63.5,61.1,135.4,260.0,11.51,0.135,4,48.58279064801964,9626
18785,18785,142.3,6.4,88.9,237.5,10.43,0.403,4,34.448062346535714,12276
18786,18786,37.2,120.4,47.5,205.1,17.54,0.349,3,17.55364577773033,15443
18787,18787,113.2,39.8,85.3,238.3,23.95,0.245,2,34.99786484466745,12172
18788,18788,20.5,45.3,169.6,235.4,9.95,0.285,1,33.174975979502506,12514
18789,18789,133.2,69.6,124.5,327.2,8.76,0.204,4,83.47656667022527,3093
18790,18790,141.0,93.4,75.4,309.8,8.8,0.269,4,76.65741432689228,4367
18793,18793,121.1,88.1,152.1,361.3,18.81,0.411,4,91.8677271271485,1523
18794,18794,60.5,132.2,122.4,315.1,19.1,0.321,4,78.77388705028291,3974
18795,18795,77.7,34.5,40.4,152.6,23.84,0.249,2,3.5737162378563037,18064
18796,18796,90.7,124.9,144.8,360.3,10.73,0.19,1,91.70225258887584,1553
18798,18798,51.7,60.0,90.4,202.0,14.77,0.113,4,16.160456923241163,15703
18799,18799,38.0,151.6,80.1,269.6,14.42,0.359,4,54.56122557916089,8507
18800,18800,89.7,150.8,110.4,350.9,21.33,0.352,3,89.92206683036191,1887
18802,18802,96.0,68.0,124.6,288.6,12.7,0.297,1,65.65068858759476,6431
18803,18803,79.4,95.3,138.6,313.2,15.88,0.373,4,77.99188640973631,4121
18805,18805,75.3,38.6,79.4,193.3,19.17,0.319,2,12.776235721148712,16338
18806,18806,38.2,33.1,89.8,161.1,12.27,0.369,3,4.700010675776663,17854
18807,18807,61.9,56.0,94.9,212.9,20.72,0.177,4,21.279491833030853,14744
18808,18808,99.3,67.4,74.0,240.7,12.95,0.167,2,36.4844667449557,11894
18809,18809,77.3,131.1,19.2,227.6,20.01,0.374,2,28.6644603394897,13360
18810,18810,91.3,95.9,100.9,288.0,17.68,0.346,2,65.29305006939255,6498
18811,18811,133.0,81.4,142.2,356.5,16.22,0.394,4,90.99231344080282,1688
18812,18812,104.2,87.9,89.9,281.9,11.66,0.139,1,61.91950464396285,7127
18813,18813,52.3,70.0,161.9,284.2,17.45,0.408,1,63.24330095014412,6882
18814,18814,123.5,96.3,106.7,326.6,11.9,0.375,1,83.25237536030747,3135
18815,18815,0.0,112.3,106.4,218.6,24.81,0.409,3,23.88705028290808,14255
18816,18816,52.8,156.3,78.3,287.5,18.16,0.217,1,65.02348670865806,6551
18817,18817,160.6,91.2,148.8,400.7,21.27,0.222,4,95.52418063414113,839
18818,18818,138.2,47.0,77.8,263.0,12.99,0.377,3,50.39233479235614,9286
18819,18819,103.0,85.1,68.5,256.6,18.16,0.154,4,46.48233158962314,10018
18821,18821,152.6,155.0,141.5,449.1,0.73,0.862,4,97.2269670118501,519
18822,18822,107.0,109.0,158.4,374.3,14.65,0.208,2,93.70129176897619,1180
18823,18823,84.5,94.1,89.5,268.1,22.27,0.226,3,53.7552044411231,8662
18824,18824,49.6,83.9,79.0,212.5,15.34,0.381,3,21.111348350592504,14773
18826,18826,98.6,48.8,142.9,290.3,9.26,0.171,3,66.70225258887584,6235
18828,18828,33.8,63.0,124.4,221.2,20.14,0.376,3,25.133447208284405,14023
18829,18829,70.3,65.1,15.6,151.0,20.91,0.449,4,3.3495249279385075,18106
18830,18830,72.8,91.5,73.6,237.8,17.09,0.34,4,34.62688160563681,12245
18832,18832,84.4,97.4,44.2,226.1,18.96,0.103,1,27.858439201451908,13511
18833,18833,98.0,83.1,84.7,265.8,15.02,0.302,2,52.31664353581723,8927
18834,18834,97.3,116.9,96.3,310.4,8.6,0.161,2,76.94832924095229,4317
18835,18835,47.5,102.0,73.6,223.1,13.73,0.137,3,26.289100032027328,13808
18836,18836,55.4,29.1,45.6,130.1,15.96,0.205,2,1.4545745702999893,18461
18837,18837,62.7,38.0,91.1,191.8,17.39,0.238,4,12.285149994662111,16430
18838,18838,110.5,115.8,136.1,362.4,21.24,0.441,4,92.07857371623786,1483
18840,18840,62.6,60.5,93.7,216.8,24.27,0.29,4,23.13707697234974,14395
18841,18841,56.3,50.8,102.2,209.3,13.83,0.122,3,19.496637130351232,15078
18842,18842,160.2,145.7,171.0,476.9,1.16,0.723,2,99.64769937012917,67
18843,18843,72.7,163.7,113.2,349.6,13.41,0.411,1,89.65784135795879,1936
18844,18844,44.3,39.7,78.5,162.5,13.59,0.182,1,4.9428845948542754,17807
18845,18845,106.9,63.4,170.0,340.3,8.16,0.148,1,87.49332763958579,2342
18846,18846,121.4,50.7,82.6,254.8,21.78,0.322,3,45.356037151702786,10231
18847,18847,150.4,158.0,149.5,458.0,1.22,0.731,2,98.06234653571047,363
18848,18848,58.7,141.2,97.7,297.6,16.49,0.287,3,70.64695206576278,5495
18849,18849,129.5,85.8,154.9,370.2,24.64,0.207,4,93.22888865164941,1269
18850,18850,128.7,82.8,76.0,287.6,13.02,0.231,1,65.07152770364044,6539
18851,18851,65.1,39.4,101.5,206.0,16.55,0.246,2,17.988683676737484,15363
18852,18852,105.0,115.7,80.4,301.1,20.29,0.249,2,72.60328813921213,5127
18853,18853,52.2,97.1,81.7,231.0,9.01,0.422,3,30.599444859613538,12997
18854,18854,73.6,68.2,102.9,244.6,22.16,0.377,2,38.923881712394575,11437
18855,18855,134.7,62.9,74.3,271.9,20.96,0.241,1,56.21330201772179,8196
18859,18859,72.4,70.5,74.2,217.1,23.4,0.291,1,23.267855236468453,14374
18861,18861,89.3,48.3,57.6,195.2,9.22,0.304,4,13.462154371730545,16207
18862,18862,78.1,102.4,135.0,315.5,20.6,0.447,4,78.96338208604676,3937
18863,18863,75.7,37.2,62.2,175.1,8.07,0.135,4,7.529091491406,17323
18865,18865,105.9,96.5,75.4,277.7,17.65,0.289,2,59.48542756485534,7586
18866,18866,82.5,131.3,76.4,290.3,21.46,0.386,1,66.70225258887584,6235
18867,18867,95.2,25.5,92.5,213.2,19.69,0.19,4,21.466317924629017,14708
18868,18868,86.9,49.3,80.7,216.9,11.67,0.313,1,23.185117967332122,14389
18869,18869,13.8,71.0,138.0,222.8,18.95,0.281,2,26.086260275435038,13844
18872,18872,75.1,82.3,81.7,239.1,10.52,0.317,3,35.496957403651116,12083
18873,18873,38.4,15.0,131.5,184.9,20.68,0.238,2,10.056581616312586,16846
18875,18875,115.8,139.7,99.3,354.9,12.28,0.403,4,90.73342585673107,1736
18876,18876,39.3,93.6,133.7,266.5,13.06,0.121,4,52.770364043984195,8846
18877,18877,90.4,64.3,59.2,213.9,13.74,0.438,4,21.741219173694887,14660
18879,18879,156.9,148.3,142.6,447.9,1.94,0.739,1,97.15490551937653,534
18880,18880,74.7,50.9,65.2,190.8,19.15,0.209,2,11.874132593146152,16506
18881,18881,96.1,61.7,112.2,270.1,8.52,0.396,2,54.918864097363084,8439
18882,18882,58.6,77.8,34.5,170.9,9.29,0.365,2,6.600298921746557,17496
18883,18883,56.1,148.2,102.4,306.7,9.79,0.139,2,75.16814348243834,4648
18884,18884,72.0,96.9,108.6,277.5,24.62,0.212,1,59.38133874239351,7605
18885,18885,118.4,119.7,101.6,339.7,9.08,0.183,2,87.30650154798761,2375
18886,18886,90.8,29.4,49.6,169.8,12.3,0.188,3,6.397459165154265,17536
18887,18887,87.0,73.0,10.1,170.1,14.21,0.284,1,6.458844880965091,17523
18888,18888,72.8,53.0,76.0,201.9,15.15,0.208,3,16.11241592825878,15713
18890,18890,130.5,94.9,153.6,379.0,21.0,0.138,2,94.13899861214904,1098
18891,18891,61.2,70.6,105.6,237.3,9.41,0.385,1,34.34130457990819,12299
18892,18892,112.6,100.0,37.1,249.7,13.02,0.285,4,41.94779545211914,10869
18893,18893,41.4,53.5,54.7,149.7,8.27,0.406,1,3.1920572221629127,18136
18894,18894,32.2,24.8,73.6,130.6,12.38,0.15,1,1.4972776769509981,18453
18895,18895,104.7,61.5,59.7,225.8,13.89,0.107,4,27.668944165688053,13548
18896,18896,79.6,75.9,55.6,211.1,15.28,0.446,1,20.372050816696916,14914
18897,18897,0.0,52.4,161.3,213.7,10.88,0.185,4,21.66381979288993,14672
18898,18898,129.4,63.3,144.8,337.5,22.89,0.22,3,86.67663072488524,2495
18899,18899,64.6,54.1,72.6,191.4,17.73,0.344,4,12.119675456389452,16461
18900,18900,86.4,89.9,169.0,345.3,24.29,0.342,3,88.75840717412193,2105
18901,18901,97.6,48.3,85.2,231.1,22.13,0.131,1,30.644816910430233,12992
18902,18902,93.4,99.7,62.0,255.0,23.12,0.314,4,45.497491192484254,10204
18904,18904,132.2,36.0,88.6,256.8,13.23,0.2,2,46.6931781787125,9981
18906,18906,103.5,58.0,66.0,227.5,17.44,0.266,2,28.59239884701612,13371
18908,18908,111.1,72.8,53.8,237.7,11.3,0.143,4,34.5841784989858,12252
18909,18909,39.9,101.7,94.9,236.5,11.43,0.113,1,33.828867300096086,12393
18910,18910,97.7,115.4,66.8,280.0,8.62,0.356,2,60.82790648019644,7334
18911,18911,83.9,75.2,107.0,266.2,19.96,0.171,4,52.578200064054656,8877
18912,18912,101.5,89.4,98.9,289.8,23.26,0.225,1,66.42468239564428,6282
18913,18913,125.2,106.0,49.8,281.1,12.5,0.404,2,61.44443258247038,7220
18914,18914,141.9,99.5,88.5,329.8,20.94,0.306,4,84.39468346322195,2920
18915,18915,82.7,116.7,85.6,285.0,21.27,0.404,1,63.68901462581403,6796
18916,18916,121.0,91.2,77.8,290.0,24.76,0.233,3,66.54211593893456,6263
18917,18917,95.4,57.5,112.8,265.7,22.54,0.227,1,52.23924415501228,8942
18918,18918,78.3,63.3,75.2,216.8,18.15,0.308,2,23.13707697234974,14395
18922,18922,55.2,122.7,109.5,287.4,9.34,0.225,1,64.98078360200704,6557
18923,18923,148.3,144.0,156.6,448.9,1.28,0.734,3,97.21362229102168,523
18924,18924,112.6,17.8,70.7,201.1,23.15,0.181,2,15.738763745062453,15784
18925,18925,59.0,51.1,76.3,186.4,15.82,0.387,4,10.523646845307995,16760
18926,18926,60.1,56.4,80.2,196.7,16.8,0.177,3,14.070673641507419,16095
18928,18928,31.0,88.8,133.6,253.4,16.55,0.385,2,44.408561972883525,10412
18930,18930,98.9,116.4,58.9,274.2,13.1,0.348,4,57.60115298387958,7939
18931,18931,137.3,100.9,53.9,292.1,15.76,0.415,4,67.84722963595601,6015
18932,18932,95.4,122.3,95.5,313.2,16.74,0.303,2,77.99188640973631,4121
18933,18933,49.4,105.9,117.8,273.1,19.04,0.374,4,56.965944272445824,8059
18934,18934,101.3,77.7,151.5,330.5,19.44,0.189,4,84.57884061065442,2887
18936,18936,106.0,92.9,93.3,292.1,12.75,0.299,1,67.84722963595601,6015
18937,18937,127.7,36.7,44.3,208.8,13.58,0.23,2,19.320486815415823,15111
18938,18938,61.0,37.4,136.9,235.3,19.5,0.386,2,33.126934984520126,12527
18940,18940,84.2,68.2,87.5,239.9,12.9,0.162,2,35.993381018469094,11987
18941,18941,40.5,54.5,134.5,229.6,12.15,0.103,3,29.748051670759047,13157
18942,18942,54.0,129.0,144.1,327.1,13.02,0.299,2,83.43920145190563,3101
18943,18943,71.7,90.1,64.7,226.5,21.13,0.102,3,28.069285790541258,13472
18944,18944,104.6,0.0,98.5,203.1,20.2,0.195,3,16.667556314721896,15610
18945,18945,90.8,95.0,86.4,272.2,15.01,0.184,3,56.418810718479776,8160
18946,18946,92.3,67.6,140.7,300.6,11.65,0.291,3,72.32571794598057,5182
18947,18947,35.2,86.8,114.5,236.5,23.77,0.436,2,33.828867300096086,12393
18948,18948,120.6,64.6,115.0,300.3,21.85,0.276,1,72.16825024020498,5211
18949,18949,86.2,121.5,110.7,318.4,12.52,0.156,4,80.21511689975446,3705
18950,18950,91.6,55.6,162.4,309.6,15.12,0.334,4,76.5186292302765,4396
18951,18951,46.1,75.6,80.6,202.2,10.75,0.286,3,16.243194192377494,15689
18952,18952,165.8,6.0,33.6,205.4,9.01,0.273,1,17.681755097683357,15419
18953,18953,75.6,136.2,91.0,302.7,20.48,0.364,4,73.33991672894203,4993
18954,18954,36.7,77.8,64.6,179.0,10.27,0.232,3,8.425856731077186,17154
18955,18955,27.2,142.1,141.4,310.7,17.78,0.159,4,77.04708017508274,4299
18956,18956,119.2,94.1,54.6,267.8,24.51,0.129,1,53.53368207537098,8697
18957,18957,112.6,56.3,80.4,249.3,20.67,0.423,2,41.65954948222483,10922
18958,18958,67.3,100.4,132.0,299.7,22.75,0.111,1,71.77591544784883,5283
18959,18959,105.7,114.9,144.3,365.0,19.09,0.135,2,92.50560478274794,1403
18960,18960,69.7,64.4,69.0,203.2,11.28,0.219,4,16.71559730970428,15598
18962,18962,107.0,89.5,46.7,243.2,14.77,0.129,4,38.00576491939789,11610
18963,18963,79.9,25.7,77.6,183.1,11.09,0.161,3,9.47742073235828,16956
18964,18964,167.8,152.6,160.0,480.5,1.29,0.909,1,99.77847763424789,42
18965,18965,68.3,20.6,150.4,239.3,21.43,0.373,1,35.6117220027757,12059
18966,18966,62.2,61.3,91.1,214.7,20.2,0.231,2,22.141560798548092,14583
18967,18967,88.6,18.0,108.6,215.2,23.7,0.31,2,22.392441550122772,14533
18968,18968,113.9,111.9,103.1,328.9,17.88,0.204,2,84.06907227500801,2983
18969,18969,144.6,52.1,94.4,291.0,11.44,0.107,3,67.12928365538593,6151
18972,18972,60.0,94.5,116.7,271.3,22.72,0.408,2,55.78893989537739,8278
18973,18973,94.3,96.3,132.3,322.8,9.35,0.301,4,81.83249706416142,3402
18974,18974,103.0,46.7,54.3,204.0,21.93,0.284,1,17.070566883740792,15533
18975,18975,73.9,84.3,64.2,222.4,24.61,0.248,3,25.848724244688803,13889
18976,18976,83.3,85.5,95.2,263.9,21.77,0.134,3,51.06757766627522,9159
18977,18977,113.7,93.0,105.4,312.2,17.79,0.393,4,77.59955161738017,4195
18978,18978,89.9,0.0,82.5,172.3,11.91,0.285,1,6.931247998291876,17432
18980,18980,98.5,64.0,45.4,207.9,18.93,0.436,1,18.92014519056261,15188
18981,18981,72.4,62.3,48.7,183.4,19.87,0.154,3,9.565495889825986,16941
18982,18982,133.4,153.2,60.6,347.2,18.28,0.111,4,89.13739724564962,2035
18983,18983,14.4,111.2,67.4,193.0,12.19,0.376,1,12.661471122024127,16361
18984,18984,91.9,62.6,98.1,252.6,11.51,0.147,2,43.83207003309491,10516
18985,18985,45.9,82.9,50.0,178.9,23.19,0.285,3,8.401836233585994,17160
18986,18986,65.2,3.8,126.7,195.7,9.28,0.362,2,13.643642574997331,16175
18987,18987,140.0,98.1,129.8,367.9,15.52,0.28,2,92.9379737375894,1324
18989,18989,102.8,32.8,62.6,198.2,14.56,0.138,4,14.663179246290166,15985
18990,18990,77.9,91.0,82.8,251.7,18.47,0.435,2,43.258247037471975,10623
18991,18991,127.7,38.0,48.7,214.3,19.19,0.274,4,21.93071420945874,14623
18992,18992,132.5,92.2,129.8,354.5,17.37,0.354,2,90.62666809010355,1755
18993,18993,92.6,55.1,82.7,230.3,18.29,0.284,1,30.18842745809758,13074
18994,18994,65.9,103.3,97.1,266.3,17.51,0.436,2,52.65293050069393,8866
18995,18995,79.6,29.5,123.5,232.6,20.3,0.285,2,31.51222376427885,12828
18996,18996,27.9,66.2,91.0,185.1,24.16,0.179,4,10.14732571794598,16831
18997,18997,79.3,65.3,61.0,205.7,15.67,0.127,1,17.844560691790328,15384
18998,18998,126.3,28.4,137.5,292.3,8.99,0.335,2,67.95665634674923,5999
18999,18999,113.6,80.9,130.5,325.0,8.24,0.366,4,82.6838902530159,3241
19000,19000,59.1,114.2,48.5,221.9,15.67,0.253,4,25.50443044731504,13951
19001,19001,82.8,82.0,57.9,222.7,9.13,0.247,3,26.016867727127146,13853
19002,19002,112.7,41.3,76.9,230.9,19.56,0.269,2,30.53005231130565,13009
19003,19003,104.6,108.0,89.5,302.2,9.32,0.216,2,73.1477527490125,5029
19004,19004,62.8,72.9,124.5,260.1,19.33,0.296,2,48.65218319632753,9616
19005,19005,149.2,154.9,157.4,461.5,1.3,0.822,1,98.3906266680901,300
19008,19008,72.4,66.2,109.9,248.5,13.28,0.346,1,41.15511903490979,11018
19009,19009,156.8,97.0,180.0,433.7,24.03,0.322,1,96.42895270630937,670
19010,19010,140.9,141.2,160.4,442.5,1.43,0.791,1,96.77591544784883,604
19011,19011,60.7,117.9,141.1,319.7,20.11,0.449,4,80.77025728621757,3601
19012,19012,169.5,144.1,160.8,474.4,1.73,0.754,3,99.56229315682717,83
19013,19013,122.8,84.5,96.3,303.6,10.91,0.42,1,73.67353474965303,4930
19014,19014,3.9,98.2,28.8,130.9,18.82,0.411,3,1.5106223977794384,18452
19015,19015,103.3,97.0,117.0,317.3,19.09,0.156,2,79.72670011743355,3797
19016,19016,98.5,100.7,126.6,325.8,22.45,0.113,3,82.98548094373865,3186
19017,19017,69.9,87.9,84.7,242.6,14.64,0.143,2,37.650795345361374,11676
19018,19018,116.3,86.1,126.5,329.0,17.36,0.302,2,84.12778904665315,2967
19020,19020,55.3,76.9,118.2,250.4,16.86,0.42,3,42.457563787765565,10777
19021,19021,86.7,98.5,145.1,330.3,18.77,0.388,4,84.53079961567204,2898
19023,19023,73.3,41.9,115.6,230.8,23.22,0.217,4,30.463328707163445,13023
19024,19024,108.5,125.1,55.1,288.7,13.6,0.238,1,65.73342585673107,6411
19025,19025,113.4,49.2,66.0,228.6,13.49,0.324,3,29.240952279278314,13252
19026,19026,76.3,77.3,69.1,222.7,14.26,0.138,4,26.016867727127146,13853
19027,19027,124.9,118.0,92.9,335.9,16.25,0.427,3,86.2362549375467,2577
19028,19028,120.1,76.7,105.1,301.8,19.94,0.447,4,72.93423721575745,5068
19029,19029,112.7,89.8,94.5,297.0,14.05,0.159,1,70.33468559837728,5554
19030,19030,153.9,63.1,87.6,304.7,9.82,0.44,1,74.2420198569446,4821
19031,19031,106.5,145.7,52.7,304.9,14.68,0.431,4,74.34877762357212,4802
19032,19032,122.9,108.5,12.1,243.5,14.96,0.252,1,38.24596989430981,11565
19033,19033,36.7,135.5,89.3,261.5,15.1,0.415,3,49.44219066937119,9464
19034,19034,0.0,105.5,122.1,227.6,23.54,0.19,3,28.6644603394897,13360
19035,19035,76.3,33.4,96.3,206.0,18.69,0.211,4,17.988683676737484,15363
19036,19036,84.1,81.4,67.0,232.5,9.27,0.154,4,31.461513825130776,12836
19037,19037,118.5,105.2,84.2,307.9,17.06,0.189,4,75.7179459805701,4546
19038,19038,91.5,40.8,101.8,234.1,10.69,0.443,3,32.382299562293156,12664
19040,19040,85.9,107.1,57.8,250.7,9.21,0.38,1,42.588342051884275,10752
19041,19041,74.7,28.8,98.4,201.8,12.14,0.161,4,16.07238176577346,15721
19042,19042,88.4,31.7,98.8,218.9,11.86,0.253,3,24.009821714529732,14233
19043,19043,37.1,103.3,117.6,258.0,22.37,0.162,3,47.349738443471765,9857
19044,19044,117.0,108.1,52.8,277.9,9.74,0.126,1,59.59752321981424,7563
19045,19045,160.9,150.0,145.0,456.0,2.1,0.914,2,97.90754777410056,392
19046,19046,115.2,73.6,97.2,286.0,17.04,0.416,3,64.20945873812319,6702
19047,19047,125.7,44.1,122.0,291.8,19.53,0.171,3,67.65773460019217,6055
19048,19048,127.1,98.0,98.1,323.2,19.34,0.381,1,82.0380057649194,3360
19049,19049,71.6,177.9,85.6,335.2,10.27,0.209,2,86.06811145510835,2610
19051,19051,89.1,110.5,77.4,276.9,9.07,0.125,2,59.05839649834525,7667
19052,19052,18.7,52.9,85.2,156.8,17.17,0.367,1,4.115511903490979,17963
19053,19053,53.4,51.4,100.0,204.8,13.41,0.151,3,17.43087434610868,15465
19054,19054,108.4,43.7,99.5,251.6,18.15,0.253,1,43.19419237749546,10640
19055,19055,43.9,69.9,156.1,269.9,15.86,0.332,2,54.79609266574143,8464
19056,19056,158.3,129.6,76.4,364.3,16.11,0.103,2,92.3374613003096,1435
19057,19057,147.4,161.2,159.6,468.2,1.39,0.766,2,98.99113910536992,190
19058,19058,52.7,78.4,132.3,263.4,19.12,0.286,4,50.66189815309063,9236
19059,19059,100.2,180.0,85.8,366.1,23.82,0.194,4,92.66574143268923,1374
19060,19060,93.3,46.8,130.5,270.5,20.18,0.228,1,55.233799508914274,8380
19061,19061,122.6,69.1,50.5,242.2,19.65,0.332,2,37.34119782214156,11729
19062,19062,113.8,77.8,91.2,282.8,15.19,0.304,2,62.40258353795238,7040
19063,19063,18.9,132.9,161.0,312.9,8.25,0.124,1,77.90648019643429,4138
19064,19064,135.1,142.7,138.9,416.6,23.23,0.225,2,96.0926657414327,733
19065,19065,67.4,11.9,100.9,180.2,19.36,0.371,3,8.69275114764599,17105
19066,19066,98.6,11.7,89.8,200.1,8.17,0.108,4,15.410483612682825,15845
19067,19067,68.1,127.1,20.9,216.1,22.96,0.264,1,22.77676950998185,14463
19068,19068,90.2,60.5,138.8,289.6,19.11,0.309,1,66.29123518735987,6312
19069,19069,109.1,50.6,130.0,289.8,10.06,0.333,1,66.42468239564428,6282
19070,19070,116.2,100.0,80.6,296.8,13.27,0.219,2,70.21458311092132,5577
19072,19072,100.9,136.9,67.4,305.2,22.17,0.244,3,74.51158321767909,4771
19073,19073,98.4,75.2,54.7,228.3,13.97,0.134,2,29.075477741005656,13283
19074,19074,0.0,25.6,66.1,91.7,23.01,0.116,2,0.23486708658054875,18691
19075,19075,67.6,37.3,62.6,167.5,12.39,0.317,4,5.901035550336287,17629
19077,19077,38.7,33.9,133.5,206.1,14.66,0.248,2,18.028717839222804,15353
19078,19078,73.7,71.9,49.5,195.2,11.17,0.272,4,13.462154371730545,16207
19079,19079,38.9,40.8,81.1,160.8,16.19,0.385,1,4.654638624959966,17859
19080,19080,129.2,0.0,95.1,224.3,17.38,0.276,3,26.913632966798335,13687
19081,19081,123.3,47.5,17.7,188.4,11.74,0.226,3,11.129497170919185,16646
19082,19082,120.9,76.6,102.1,299.6,18.04,0.309,2,71.71986762036939,5295
19083,19083,63.1,45.3,119.0,227.3,18.51,0.203,1,28.458951638731715,13400
19084,19084,75.2,96.9,92.0,264.2,23.31,0.272,4,51.29176897619302,9119
19085,19085,68.2,28.3,51.9,148.4,23.71,0.394,4,3.0132379630618127,18169
19086,19086,120.2,80.0,105.9,306.1,11.27,0.249,4,74.91726273086367,4697
19087,19087,65.8,128.3,94.2,288.3,15.48,0.326,2,65.47186932849365,6462
19089,19089,71.8,63.0,45.7,180.5,11.59,0.302,1,8.786164193445073,17087
19091,19091,147.1,39.2,91.8,278.1,9.48,0.425,1,59.72296359560158,7542
19093,19093,82.3,86.1,170.1,338.5,11.11,0.232,4,86.90882886730009,2452
19094,19094,61.2,92.2,89.1,242.6,16.43,0.324,4,37.650795345361374,11676
19095,19095,109.1,123.8,112.6,345.4,23.44,0.289,2,88.77975872744742,2102
19097,19097,53.8,93.2,180.0,327.0,9.99,0.425,1,83.41251201024875,3107
19098,19098,2.0,131.2,52.1,185.3,13.07,0.116,3,10.206042489591118,16821
19099,19099,27.4,55.3,58.8,141.5,20.56,0.411,3,2.3620155866339276,18292
19100,19100,61.9,92.9,97.1,252.0,15.93,0.356,2,43.46909362656133,10585
19101,19101,79.5,55.3,87.9,222.7,23.78,0.178,2,26.016867727127146,13853
19102,19102,39.2,80.1,96.9,216.2,15.49,0.407,3,22.835486281626988,14452
19103,19103,105.6,70.2,51.8,227.6,22.34,0.282,2,28.6644603394897,13360
19106,19106,76.0,129.8,100.0,305.7,18.45,0.21,4,74.7304366392655,4732
19107,19107,36.7,61.3,170.3,268.3,17.35,0.351,1,53.85929326358493,8639
19108,19108,142.3,78.0,68.1,288.5,18.4,0.211,2,65.59997864844668,6442
19110,19110,102.1,76.1,77.2,255.4,11.96,0.202,4,45.79641293904132,10150
19111,19111,59.9,180.0,57.9,297.8,24.52,0.413,4,70.74036511156187,5480
19112,19112,16.5,68.4,83.1,168.0,19.47,0.292,1,6.0158001494608735,17604
19113,19113,78.9,117.4,180.0,376.2,21.07,0.449,1,93.87477313974591,1147
19114,19114,81.5,125.5,54.4,261.4,15.11,0.335,1,49.3514465677378,9482
19116,19116,154.7,89.7,40.0,284.4,19.27,0.189,1,63.32070033094907,6868
19117,19117,86.7,43.1,88.0,217.8,21.66,0.174,4,23.53474965303726,14320
19118,19118,147.6,162.2,160.4,470.2,1.5,0.857,2,99.18864097363083,152
19119,19119,103.7,118.7,73.4,295.8,19.57,0.334,4,69.73951104942884,5669
19120,19120,87.9,126.2,103.2,317.3,8.6,0.133,3,79.72670011743355,3797
19121,19121,119.1,76.3,46.6,242.1,25.0,0.311,1,37.26112949717092,11751
19124,19124,69.5,62.3,79.3,211.2,16.98,0.215,2,20.4200918116793,14906
19125,19125,101.9,80.1,66.9,248.9,20.67,0.388,2,41.41667556314722,10970
19126,19126,35.9,16.9,159.1,211.9,17.16,0.196,4,20.724351446567738,14847
19127,19127,113.0,86.6,84.5,284.0,21.36,0.229,3,63.1365431835166,6901
19128,19128,74.5,63.9,85.1,223.4,21.35,0.221,2,26.41454040781467,13781
19129,19129,60.6,37.4,50.7,148.7,16.79,0.387,2,3.0559410697128215,18162
19131,19131,66.9,67.6,87.7,222.2,13.89,0.408,3,25.72595281306715,13910
19132,19132,79.3,49.2,102.6,231.2,12.38,0.331,3,30.687520017081244,12981
19133,19133,49.2,94.5,108.9,252.6,12.39,0.274,3,43.83207003309491,10516
19134,19134,67.3,37.3,111.8,216.4,8.68,0.225,4,22.93156827159176,14435
19136,19136,85.9,25.1,135.9,246.9,10.86,0.425,1,40.22899540941604,11193
19137,19137,90.5,31.7,138.0,260.2,12.45,0.434,1,48.72157574463542,9600
19138,19138,135.4,123.5,78.7,337.7,17.34,0.277,3,86.73267855236469,2484
